sicaklik,mq7,mq135,toz,event_label
23.81,0.004235,1.071291,0.232454,3
22.81,0.00481,2.444944,3.871849,1
21.9,0.006263,2.096609,4.526876,1
21.96,0.00513,0.184358,0.186975,0
21.38,0.04041,1.432769,1.700655,2
23.32,0.0341,0.959253,1.50244,2
21.18,0.002918,2.69044,5.612862,1
25.1,0.005001,1.145253,0.204606,3
20.55,0.006663,3.997606,4.165326,1
23.51,0.016319,0.746352,0.194841,4
22.44,0.005651,0.212344,0.267698,0
25.92,0.005014,1.006287,0.210401,3
23.72,0.035263,0.620284,1.334499,2
23.12,0.032784,0.624165,1.476352,2
21.63,0.005663,0.229375,0.227794,0
20.92,0.02607,1.167728,1.277957,2
22.44,0.003423,2.542838,5.963542,1
22.87,0.004704,0.232068,0.212996,0
25.44,0.003856,1.138697,0.246856,3
22.25,0.006444,0.112148,0.218079,0
22.85,0.005119,0.127421,0.210828,0
22.0,0.004808,1.079945,3.248389,1
22.51,0.004269,0.232872,0.124179,0
25.4,0.006622,0.644439,0.158425,3
27.41,0.012355,0.77115,0.243149,4
22.27,0.03808,1.00931,1.957705,2
20.46,0.04772,0.916994,0.892051,2
22.73,0.004682,0.913572,0.187543,3
22.69,0.047589,0.610168,1.00022,2
25.87,0.01171,0.892501,0.149745,4
22.86,0.003765,2.611886,4.275882,1
25.11,0.006366,0.659983,0.256326,3
20.58,0.00422,2.871419,5.455048,1
24.93,0.004895,1.18653,0.207499,3
22.2,0.027783,0.905089,0.897346,2
25.19,0.003474,0.857459,0.221706,3
25.44,0.010341,0.571089,0.110505,4
24.26,0.013065,0.889257,0.137616,4
21.03,0.034225,1.472093,1.919755,2
27.06,0.022569,0.702666,0.233213,4
24.16,0.010504,0.756316,0.163624,4
26.15,0.018293,0.906417,0.1756,4
21.13,0.024005,1.30771,0.873379,2
24.63,0.003994,1.020929,0.129007,3
26.94,0.016001,0.954549,0.205542,4
21.86,0.004906,0.174023,0.201152,0
23.25,0.003445,1.18833,0.214595,3
24.4,0.022794,0.765194,0.150886,4
20.98,0.003574,3.960082,2.94835,1
20.64,0.03261,1.007069,1.907351,2
23.99,0.013039,0.694842,0.196418,4
22.48,0.04359,0.588003,1.595313,2
24.09,0.004081,0.203149,0.180412,0
22.03,0.025145,1.494082,1.835784,2
25.95,0.010699,0.574779,0.143623,4
20.97,0.003052,0.153973,0.236982,0
20.67,0.040219,0.796894,1.462894,2
23.7,0.00671,0.81657,0.194145,3
21.35,0.004876,1.828857,3.980943,1
22.05,0.005235,3.366326,4.985153,1
20.61,0.005306,0.19111,0.185377,0
20.1,0.049073,0.839309,1.827168,2
23.81,0.004057,0.765602,0.23533,3
27.49,0.025215,0.928865,0.190108,4
22.27,0.004957,0.1476,0.165485,0
23.71,0.004473,1.024762,0.207154,3
21.7,0.004753,0.121058,0.175764,0
25.85,0.018281,0.762132,0.268676,4
20.27,0.004399,1.696152,2.912759,1
23.37,0.004833,0.223624,0.172995,0
22.77,0.005754,0.819959,0.157583,3
24.02,0.021186,0.938859,0.230023,4
21.16,0.020045,1.338436,1.234803,2
21.92,0.003065,0.166714,0.283144,0
26.55,0.013379,0.953702,0.255098,4
22.34,0.006265,0.880525,0.204939,3
21.78,0.005799,3.760618,4.613786,1
22.11,0.003872,0.177969,0.25751,0
21.62,0.003055,0.22433,0.286911,0
23.53,0.005887,0.872247,0.199204,3
26.6,0.019336,0.729083,0.21613,4
21.62,0.005924,0.275639,0.179075,0
23.12,0.036205,1.408522,0.860925,2
22.02,0.004565,0.152328,0.246279,0
23.64,0.004232,0.155802,0.190363,0
23.78,0.004296,1.325394,4.725391,1
22.53,0.004753,1.173422,0.190673,3
25.71,0.025372,0.978605,0.18147,4
22.12,0.003742,0.1163,0.239791,0
22.67,0.028465,1.40435,1.998315,2
21.95,0.004641,0.12247,0.176417,0
20.67,0.004242,1.731902,5.478666,1
25.29,0.005388,1.024709,0.202652,3
22.49,0.004409,2.20473,3.101849,1
23.0,0.029632,1.265134,1.160077,2
24.77,0.005131,0.760428,0.178733,3
23.96,0.0053,0.676009,0.289425,3
27.27,0.01,0.671836,0.184611,4
22.08,0.004735,3.280727,5.97142,1
20.76,0.004953,2.962202,3.964213,1
21.74,0.037256,0.895862,1.846726,2
22.51,0.046867,1.440659,1.87041,2
23.35,0.02993,1.153446,1.120213,2
19.87,0.037805,0.504661,0.803078,2
24.1,0.004628,1.147909,0.225786,3
20.91,0.004564,0.149117,0.243255,0
22.24,0.005558,0.184392,0.14188,0
21.78,0.006546,2.157912,5.612947,1
28.21,0.017569,0.800421,0.19674,4
22.39,0.005218,0.718406,0.183362,3
21.94,0.003501,2.89291,3.966086,1
19.09,0.037424,1.005766,1.29624,2
21.2,0.029294,0.590465,1.223456,2
23.47,0.032812,1.012497,1.030537,2
24.9,0.034174,0.944224,1.982039,2
22.61,0.005513,0.183175,0.28859,0
21.8,0.004705,0.140827,0.210345,0
23.18,0.041507,0.556403,1.457432,2
22.19,0.005613,0.218646,0.179398,0
20.77,0.004636,2.290809,4.432733,1
22.49,0.004556,0.807158,0.211903,3
20.07,0.007094,1.020331,2.012727,1
22.46,0.00597,0.933511,0.233767,3
23.76,0.004767,0.201769,0.165444,0
24.24,0.035388,0.90159,1.295962,2
22.8,0.026937,0.559363,0.149,4
21.61,0.004101,0.200716,0.209526,0
25.24,0.013865,0.8377,0.217504,4
21.51,0.005128,1.47082,5.244732,1
21.14,0.022726,1.487265,1.785518,2
25.76,0.010388,0.934521,0.227268,4
21.8,0.00603,2.724459,3.140934,1
22.86,0.006373,0.165099,0.273576,0
23.21,0.007007,2.324224,5.559202,1
25.63,0.019497,0.502744,0.175617,4
25.2,0.017335,0.778333,0.163043,4
20.51,0.021504,1.267516,1.088426,2
26.74,0.029433,0.819324,0.257465,4
20.96,0.039127,0.662961,1.094532,2
23.1,0.004413,2.068679,5.458348,1
23.94,0.004073,1.058603,0.155489,3
25.31,0.025365,0.872386,0.222783,4
21.55,0.026047,1.031251,1.745405,2
21.97,0.004385,0.974458,0.227241,3
21.86,0.003896,2.497403,2.248998,1
22.15,0.005806,0.165335,0.252125,0
20.87,0.003842,0.187588,0.164092,0
22.59,0.033337,1.355903,1.378242,2
23.31,0.029181,0.790846,1.835107,2
25.04,0.005487,0.682278,0.2559,3
21.16,0.042508,0.851461,1.712032,2
25.02,0.024365,0.987005,0.21945,4
25.31,0.004624,1.051385,0.296204,3
24.31,0.029531,0.877565,0.221404,4
25.66,0.021457,0.536303,0.147818,4
21.92,0.003913,0.232593,0.152625,0
24.29,0.01281,0.624902,0.226537,4
25.44,0.027248,0.947813,0.188792,4
24.24,0.028056,0.752632,0.230049,4
22.71,0.005147,0.180258,0.206076,0
22.62,0.034271,1.00865,1.049746,2
21.8,0.037065,0.602276,1.793216,2
21.93,0.004359,0.24849,0.148914,0
20.91,0.006943,3.571684,3.994384,1
22.38,0.045943,1.311853,1.943446,2
20.6,0.006516,0.182192,0.171275,0
22.4,0.045377,1.263118,1.781937,2
25.39,0.029647,0.723918,0.1534,4
21.44,0.004799,0.174424,0.130875,0
26.24,0.020054,0.804686,0.213159,4
21.02,0.004904,3.644863,4.165131,1
21.48,0.004905,0.130321,0.191784,0
21.65,0.003976,0.112732,0.170039,0
23.9,0.033624,0.606765,1.015163,2
21.39,0.023775,0.554352,1.182678,2
22.66,0.023099,0.910482,0.159576,4
20.88,0.0042,0.207211,0.226528,0
21.38,0.038766,0.796851,1.319007,2
22.95,0.005075,2.436127,2.684986,1
21.04,0.004488,0.228834,0.159466,0
21.98,0.006094,0.216533,0.213805,0
21.7,0.047385,0.810871,1.315527,2
20.71,0.004243,3.519729,5.339817,1
23.76,0.004939,0.096365,0.255949,0
24.49,0.023637,0.503564,0.174907,4
24.82,0.021657,0.732183,0.123642,4
20.99,0.020095,0.631694,1.534526,2
23.15,0.006055,0.186954,0.181935,0
27.27,0.016098,0.917316,0.16682,4
25.45,0.029045,0.790074,0.123335,4
21.89,0.00507,0.166928,0.145493,0
23.12,0.020233,0.660024,0.200726,4
21.44,0.004489,0.196284,0.24283,0
21.37,0.004297,2.753694,2.330289,1
24.88,0.005334,0.765094,0.237642,3
22.55,0.004564,3.269702,5.314366,1
22.32,0.049051,0.783694,1.111662,2
24.59,0.03553,0.626455,1.509396,2
22.28,0.00543,2.972618,3.546703,1
25.13,0.023147,0.857563,0.166363,4
24.78,0.006157,0.779028,0.193673,3
24.14,0.004865,0.774907,0.199767,3
22.85,0.040674,0.976333,1.578544,2
21.49,0.004066,0.308891,0.175466,0
21.07,0.027935,0.81102,1.916887,2
23.42,0.004404,0.982676,0.20169,3
22.25,0.040968,1.475011,1.182439,2
20.86,0.005266,0.17293,0.121029,0
21.36,0.020055,0.838154,1.384681,2
22.08,0.005076,2.224242,3.226201,1
21.47,0.04781,1.175103,1.471265,2
21.73,0.040411,0.548381,1.328479,2
24.72,0.004939,0.737716,0.115232,3
23.59,0.006844,0.148383,0.19744,0
20.24,0.006285,3.493533,2.082887,1
24.3,0.012253,0.886624,0.18315,4
22.15,0.028532,0.788746,0.246351,4
26.93,0.021708,0.991131,0.185096,4
24.27,0.00591,0.819354,0.20569,3
20.83,0.035397,0.8875,1.526074,2
23.49,0.028354,0.843175,0.205182,4
22.14,0.005562,3.351681,4.856188,1
22.31,0.00523,0.184666,0.245113,0
24.46,0.022313,0.946719,0.12388,4
25.31,0.029993,0.569336,0.19816,4
22.37,0.005217,0.214825,0.173335,0
22.35,0.005686,1.170066,0.177696,3
22.77,0.005945,1.891876,5.072848,1
25.7,0.027082,0.612286,0.192795,4
22.4,0.006131,2.120085,5.240983,1
21.57,0.004434,0.242411,0.211321,0
25.24,0.011352,0.548923,0.228831,4
21.69,0.005201,0.232201,0.187273,0
22.54,0.026014,0.783417,1.688372,2
20.6,0.032963,0.777971,1.156625,2
24.83,0.028609,0.618104,0.260448,4
26.57,0.014339,0.507986,0.129769,4
23.22,0.004944,1.39976,4.637428,1
21.53,0.005384,3.39021,5.129682,1
21.74,0.004353,1.474587,2.897729,1
25.06,0.00646,0.667356,0.135721,3
20.69,0.024426,1.157107,1.931116,2
22.03,0.038533,0.846971,1.878137,2
22.86,0.004766,0.225904,0.224088,0
25.49,0.018835,0.985957,0.214713,4
24.06,0.005808,1.187386,0.25528,3
22.28,0.024333,0.906125,0.881013,2
25.27,0.01139,0.747693,0.169253,4
21.91,0.004376,1.646428,4.465473,1
24.47,0.004908,1.103533,0.183107,3
21.25,0.002819,3.006992,4.287849,1
21.48,0.02411,1.024344,1.644887,2
21.56,0.004702,1.461201,3.712768,1
22.16,0.049074,0.919881,1.139787,2
21.55,0.047534,0.819098,1.565768,2
23.28,0.02658,1.409368,1.437318,2
22.92,0.026605,0.669545,1.299863,2
23.09,0.004954,0.836626,0.16934,3
25.76,0.029858,0.916736,0.212757,4
21.26,0.037462,0.652275,0.982013,2
24.79,0.019307,0.724283,0.267383,4
26.33,0.022439,0.583036,0.234239,4
19.98,0.00469,0.165631,0.207567,0
23.9,0.003357,1.002038,0.206282,3
20.89,0.033017,0.905843,1.049372,2
23.08,0.004956,0.783602,0.227346,3
23.46,0.004862,0.749926,0.234413,3
26.18,0.005328,1.161786,0.202656,3
20.95,0.004423,1.224214,2.232105,1
21.39,0.005104,1.134487,0.154738,3
23.27,0.004672,1.048923,0.169915,3
24.61,0.028771,1.016876,1.567082,2
20.44,0.030099,1.043623,1.980581,2
22.06,0.006086,1.093457,3.640384,1
24.0,0.004934,1.014489,0.132817,3
21.16,0.042048,1.437205,1.101124,2
20.75,0.004056,1.97033,2.929914,1
22.84,0.003155,0.224051,0.272538,0
19.89,0.00322,2.666633,3.345221,1
23.38,0.003027,0.656139,0.23962,3
24.71,0.011991,0.623989,0.208418,4
21.42,0.005731,0.604399,0.234714,3
21.76,0.003727,0.152269,0.235237,0
23.28,0.005119,0.194863,0.145501,0
25.59,0.005374,0.778628,0.227799,3
21.53,0.030611,1.423414,1.52168,2
25.3,0.004847,1.042539,0.292021,3
24.26,0.006572,0.790655,0.27352,3
24.51,0.003512,0.812193,0.181351,3
22.37,0.005785,0.273218,0.158257,0
26.53,0.014318,0.734261,0.19142,4
19.43,0.005422,2.844361,4.729617,1
22.28,0.004388,2.288331,4.604298,1
22.27,0.003549,2.707405,2.839666,1
26.04,0.026734,0.558682,0.197689,4
26.94,0.011593,0.572278,0.20758,4
27.06,0.022409,0.982046,0.225419,4
24.3,0.014512,0.528914,0.239572,4
25.67,0.005266,0.912736,0.271003,3
21.75,0.004158,0.114473,0.233501,0
21.73,0.034517,1.400865,1.44062,2
20.12,0.004006,1.506425,4.073873,1
23.27,0.040342,1.446296,1.072906,2
26.01,0.013604,0.717497,0.186631,4
23.42,0.024585,1.038307,0.843543,2
21.98,0.004808,0.255137,0.218316,0
24.94,0.006445,0.677471,0.169891,3
21.21,0.005505,1.637986,2.947678,1
21.65,0.00433,3.515828,4.084783,1
21.93,0.005248,0.177778,0.204069,0
27.66,0.028348,0.566769,0.183135,4
25.6,0.013623,0.844669,0.24641,4
21.96,0.036238,1.068354,1.578828,2
22.57,0.004928,0.679914,0.118614,3
21.58,0.007116,1.451061,2.153166,1
23.26,0.004071,0.25857,0.169101,0
24.87,0.003575,3.10606,5.402946,1
22.4,0.003442,0.128364,0.14671,0
21.7,0.03084,1.311723,1.185215,2
21.49,0.005102,0.237165,0.221661,0
24.66,0.00492,0.600058,0.202757,3
21.37,0.005462,1.872648,5.121465,1
22.09,0.034246,0.593599,1.962034,2
23.73,0.018909,0.745038,0.207664,4
23.37,0.007166,0.255239,0.183981,0
21.5,0.005057,0.236782,0.177272,0
23.71,0.006823,0.251909,0.100338,0
22.22,0.004469,0.202231,0.237025,0
23.37,0.024698,1.031733,1.487312,2
21.85,0.00644,2.659692,2.414286,1
22.23,0.043596,1.134103,1.120858,2
24.75,0.005228,0.9159,0.153233,3
24.17,0.005622,0.917089,0.251175,3
21.3,0.004088,1.34654,5.350925,1
25.84,0.013863,0.838751,0.182291,4
21.38,0.004464,0.22941,0.18485,0
22.5,0.023716,0.742415,1.945992,2
27.32,0.026418,0.726757,0.219444,4
25.07,0.006363,0.177447,0.218624,0
27.76,0.011917,0.606235,0.126414,4
21.63,0.005352,1.985892,3.95492,1
22.19,0.005949,0.238366,0.211118,0
21.54,0.003832,1.052129,0.2427,3
22.04,0.03548,0.56934,1.838463,2
23.78,0.003845,0.6416,0.233341,3
21.84,0.005682,0.229909,0.220978,0
21.76,0.021653,1.027712,1.318825,2
22.93,0.00659,1.777094,2.490043,1
24.17,0.005074,0.991794,0.179256,3
21.9,0.038094,0.851542,1.260108,2
24.92,0.005388,1.027544,0.224991,3
21.03,0.003777,0.190645,0.218698,0
23.56,0.003572,1.129284,0.274478,3
22.32,0.005734,0.704677,0.174358,3
26.2,0.005943,0.712299,0.17815,3
23.49,0.005104,0.136062,0.203671,0
22.71,0.005414,2.268959,5.276354,1
21.52,0.00467,0.132632,0.250926,0
22.83,0.004504,2.122626,5.371357,1
21.73,0.034975,1.262386,1.120787,2
21.11,0.00824,3.745616,2.460214,1
21.72,0.003509,0.221702,0.121602,0
22.54,0.00624,2.217629,2.5692,1
22.91,0.043835,0.822245,1.619371,2
20.97,0.004799,0.238423,0.19833,0
21.96,0.027573,1.120174,0.831956,2
24.37,0.005259,0.978284,0.269198,3
21.17,0.032413,0.541232,1.602231,2
21.57,0.00335,1.024068,4.149617,1
24.27,0.012942,0.637985,0.20845,4
24.56,0.007631,0.667967,0.217841,3
22.81,0.006108,0.194155,0.214603,0
21.89,0.003955,0.159684,0.168069,0
21.97,0.004957,0.274518,0.113552,0
25.56,0.026825,0.596117,0.176711,4
23.35,0.004863,0.213473,0.14065,0
26.45,0.017968,0.540136,0.143291,4
21.23,0.04836,1.02635,1.438311,2
22.33,0.007599,0.256699,0.165845,0
21.81,0.04375,0.948782,1.357792,2
25.87,0.004891,0.615267,0.171449,3
21.93,0.005052,0.193217,0.224841,0
25.62,0.014193,0.722735,0.232145,4
22.47,0.003862,0.144063,0.22419,0
22.57,0.004882,0.986197,0.12399,3
23.02,0.006064,1.616272,3.844577,1
22.49,0.004794,3.819206,2.440646,1
22.88,0.004623,1.129975,0.296942,3
20.94,0.020746,0.635275,1.797772,2
27.07,0.019876,0.729818,0.214228,4
23.8,0.005725,0.910876,0.227021,3
21.47,0.005258,3.742305,2.344844,1
20.96,0.005626,0.197965,0.154361,0
21.53,0.004694,2.293778,5.973312,1
22.94,0.004994,0.148779,0.281359,0
26.79,0.023475,0.754738,0.186971,4
24.48,0.004828,0.755515,0.199689,3
20.0,0.00534,0.152748,0.194728,0
21.72,0.006623,0.075977,0.164525,0
23.2,0.005856,2.0997,5.584618,1
24.57,0.0149,0.812293,0.182792,4
26.72,0.011875,0.914178,0.194244,4
25.05,0.015289,0.866271,0.22566,4
27.84,0.012942,0.952501,0.1405,4
23.94,0.021193,0.767535,1.412395,2
22.4,0.005513,0.254234,0.252588,0
22.2,0.005456,2.399828,3.919836,1
21.98,0.007488,3.745628,5.096682,1
21.22,0.045391,0.591084,1.432651,2
27.0,0.0222,0.917263,0.189237,4
21.36,0.006323,3.198383,2.332249,1
21.83,0.005124,3.226135,2.809012,1
25.09,0.004708,1.133806,0.237381,3
21.03,0.005125,1.321505,2.980625,1
24.14,0.01772,0.860119,0.112099,4
25.86,0.013849,0.830114,0.170066,4
20.1,0.049839,1.391176,1.975457,2
21.44,0.037474,0.630698,1.863315,2
20.59,0.004589,0.259956,0.187272,0
22.13,0.003648,0.169791,0.165505,0
20.23,0.048392,1.067639,1.359811,2
22.44,0.005455,1.424331,3.865666,1
22.62,0.006035,1.670601,4.508596,1
22.9,0.005327,2.896245,4.079916,1
25.52,0.004927,0.629328,0.220764,3
22.96,0.025278,1.494918,1.961285,2
19.22,0.00405,3.482061,3.352336,1
21.33,0.004879,3.154741,3.878133,1
23.68,0.0064,3.189084,5.140859,1
25.3,0.029118,0.767073,0.181349,4
23.63,0.039164,0.670146,1.459179,2
24.4,0.025208,0.601825,0.226246,4
24.32,0.022279,0.627012,0.156634,4
24.24,0.005878,1.079111,0.21293,3
21.45,0.003303,2.243894,2.858516,1
22.75,0.005049,3.538382,5.317223,1
22.93,0.006208,0.645683,0.204667,3
24.22,0.027116,0.598566,0.11651,4
20.34,0.003943,0.200777,0.206866,0
26.49,0.025558,0.967918,0.171645,4
22.73,0.005601,1.808287,3.798856,1
23.54,0.026249,0.671112,0.191471,4
25.79,0.022653,0.674912,0.170855,4
23.0,0.046532,0.879208,1.584545,2
25.56,0.014745,0.738274,0.236098,4
21.67,0.039774,0.617761,0.951712,2
25.2,0.004621,1.01157,0.245999,3
21.73,0.004519,0.206907,0.178038,0
20.85,0.037795,1.31976,1.640906,2
24.07,0.002884,0.285273,0.15503,0
23.11,0.005241,0.229222,0.178054,0
21.97,0.004301,0.129784,0.151502,0
23.96,0.005923,0.887855,0.244262,3
22.6,0.00384,1.112099,2.871419,1
24.52,0.003972,1.187909,0.186583,3
26.4,0.024089,0.557598,0.250868,4
21.8,0.002525,0.22612,0.211155,0
21.82,0.005831,2.976328,5.554209,1
22.74,0.031352,0.71226,1.161738,2
22.64,0.024158,1.033597,1.272661,2
27.2,0.029883,0.84588,0.218248,4
22.76,0.004014,0.218742,0.200753,0
19.87,0.03982,0.718867,1.324282,2
22.05,0.004319,1.128837,0.214167,3
22.21,0.005011,2.222383,4.39301,1
24.08,0.026087,0.791312,0.196556,4
20.2,0.028873,1.189304,1.29763,2
25.59,0.013312,0.623168,0.235428,4
20.67,0.004401,1.252759,3.827157,1
21.93,0.023611,1.277842,1.526344,2
24.53,0.005589,0.990864,0.161554,3
20.06,0.02329,1.306425,1.978853,2
23.83,0.00416,3.238007,3.449611,1
26.5,0.027911,0.695118,0.153795,4
20.76,0.005316,0.191674,0.186492,0
25.11,0.020208,0.719365,0.242386,4
20.57,0.04515,1.069755,0.950763,2
25.39,0.011534,0.694166,0.220791,4
23.53,0.006099,0.732022,0.190846,3
22.1,0.005376,0.172577,0.209855,0
22.12,0.020484,1.103898,1.061959,2
24.81,0.014676,0.64763,0.206973,4
21.77,0.004452,0.236683,0.112138,0
21.7,0.038357,0.566989,1.469285,2
21.94,0.005516,0.200965,0.146644,0
21.35,0.006067,1.49571,4.372941,1
22.36,0.037765,0.864273,1.920189,2
24.03,0.045204,0.52862,1.101912,2
24.28,0.005258,1.006829,0.139753,3
22.34,0.004586,3.368468,4.181147,1
22.09,0.047361,1.229981,1.683111,2
26.56,0.014869,0.969633,0.231399,4
21.53,0.041792,1.149124,1.197342,2
22.4,0.006052,1.231944,2.97843,1
21.56,0.005937,0.178132,0.19195,0
21.27,0.029932,0.713683,1.486281,2
22.14,0.042675,1.481452,1.618162,2
22.19,0.030183,0.834448,1.028009,2
26.8,0.027041,0.706821,0.162047,4
25.54,0.014575,0.563275,0.174412,4
20.43,0.006802,1.733346,4.945476,1
22.04,0.003889,3.078522,3.232036,1
21.36,0.006409,0.294462,0.223235,0
23.69,0.022136,0.740033,0.152345,4
21.22,0.041082,1.048629,1.632637,2
21.88,0.046424,1.085286,1.077684,2
22.21,0.003895,1.090572,0.091031,3
22.49,0.004297,0.224361,0.220972,0
22.04,0.020452,1.203806,1.519794,2
23.19,0.004899,0.838855,0.18911,3
20.63,0.045625,0.800511,1.541589,2
23.18,0.003216,3.106457,2.930177,1
22.61,0.043008,1.151094,1.749652,2
24.88,0.005319,1.140349,0.178198,3
22.4,0.032547,0.820263,1.168014,2
24.38,0.004521,0.928288,0.216125,3
22.11,0.006785,3.540172,2.518734,1
21.77,0.004803,3.36995,4.147299,1
20.78,0.048598,0.693641,0.816952,2
23.69,0.005446,1.196643,0.255994,3
23.98,0.00485,1.130236,0.298529,3
25.17,0.025356,0.613799,0.134677,4
24.44,0.005146,2.95007,3.227494,1
22.14,0.025017,1.093702,1.848193,2
22.9,0.004909,0.686757,0.224179,3
20.33,0.006942,1.113286,5.446769,1
22.44,0.007236,3.544566,2.288333,1
27.19,0.02342,0.779201,0.15685,4
20.35,0.001795,0.153132,0.234079,0
21.7,0.027091,1.266361,1.830737,2
22.38,0.003911,3.719078,3.23007,1
23.7,0.004272,0.801087,0.154233,3
21.58,0.048604,0.575104,0.928984,2
22.26,0.005854,2.795348,2.615208,1
22.42,0.004791,0.304027,0.208428,0
23.16,0.023073,1.040352,1.444259,2
24.47,0.014559,0.988449,0.244045,4
23.98,0.018799,0.953758,0.184057,4
21.62,0.005644,3.206662,3.645127,1
21.21,0.004182,0.214415,0.210767,0
22.91,0.003351,1.138845,0.202071,3
25.67,0.006259,0.654859,0.230806,3
23.29,0.023387,0.819554,0.828327,2
24.2,0.003963,0.652785,0.158721,3
22.53,0.024757,0.582168,1.262457,2
21.58,0.005159,3.894486,3.439852,1
22.18,0.02324,1.115532,1.297763,2
26.25,0.012898,0.551634,0.187805,4
22.49,0.005748,0.255306,0.237801,0
23.87,0.004255,0.269651,0.146536,0
26.55,0.015431,0.973031,0.159296,4
25.33,0.005733,0.644191,0.141006,3
20.48,0.006048,2.164936,5.007696,1
20.25,0.026983,0.82873,1.69139,2
22.02,0.032424,1.434492,1.702991,2
23.34,0.004301,1.84795,4.532407,1
20.99,0.006854,1.011534,5.55805,1
23.15,0.001986,0.113803,0.216002,0
22.23,0.005113,1.689838,3.801901,1
21.62,0.00348,0.163596,0.181899,0
25.56,0.01657,0.81182,0.190347,4
24.13,0.004275,0.768213,0.193487,3
22.74,0.006703,1.10028,2.35008,1
23.3,0.012229,0.660796,0.233166,4
22.63,0.040271,0.807123,1.596812,2
25.05,0.028227,0.929848,0.141057,4
20.83,0.00613,0.211066,0.174428,0
21.22,0.005533,0.36282,0.197772,0
21.91,0.004282,0.167817,0.148906,0
23.79,0.005872,0.187502,0.213094,0
21.32,0.004734,3.388035,5.512635,1
21.77,0.004943,0.166709,0.139907,0
23.3,0.005195,0.146229,0.205743,0
21.01,0.033892,1.318511,1.573794,2
24.33,0.006596,0.213073,0.206026,0
22.26,0.0048,2.347856,4.69537,1
22.59,0.004941,0.086178,0.211486,0
23.19,0.004227,3.25375,4.499661,1
25.48,0.005462,0.994653,0.19415,3
21.71,0.003877,0.190465,0.187213,0
24.46,0.004209,2.006486,4.760658,1
27.4,0.024754,0.813405,0.211887,4
25.53,0.02571,0.929978,0.244779,4
21.17,0.005604,2.258835,3.540354,1
21.97,0.048147,1.353958,1.026268,2
24.53,0.029503,0.657275,0.225686,4
24.78,0.00539,0.687498,0.240611,3
26.81,0.004603,0.625845,0.145409,3
22.73,0.020345,1.048606,1.559299,2
21.27,0.038037,1.027831,1.950331,2
21.4,0.021957,0.590242,1.720225,2
20.78,0.00543,0.204545,0.188689,0
23.32,0.004402,0.216322,0.175419,0
25.23,0.013178,0.564757,0.172554,4
22.16,0.005283,2.167182,4.770848,1
20.61,0.037712,0.870028,1.34677,2
20.63,0.003928,0.166511,0.175327,0
22.99,0.005947,0.637139,0.216518,3
23.49,0.037708,1.325471,1.698522,2
22.84,0.003201,1.14987,0.162246,3
20.57,0.005066,0.241904,0.211728,0
21.34,0.046034,1.257561,1.593095,2
19.97,0.025853,1.069772,1.421836,2
24.75,0.027856,0.85686,0.202167,4
25.83,0.026859,0.816282,0.214902,4
24.54,0.003952,1.193768,0.25054,3
25.88,0.004455,0.731969,0.20832,3
22.49,0.003172,1.914606,5.178085,1
25.21,0.025889,0.993898,0.273343,4
24.68,0.003335,0.700853,0.272544,3
24.16,0.004313,1.006382,0.182642,3
19.81,0.0052,1.431798,2.702114,1
20.93,0.003802,1.320291,2.535084,1
20.33,0.005201,0.22331,0.280636,0
23.7,0.005851,0.144853,0.214009,0
25.78,0.005776,0.711434,0.243213,3
22.56,0.005119,0.19004,0.204666,0
25.58,0.006266,1.164598,0.135517,3
22.17,0.005519,0.192976,0.195454,0
24.28,0.00433,0.831707,0.12815,3
20.97,0.004786,0.196591,0.176467,0
19.83,0.033868,0.865102,1.544851,2
24.09,0.01671,0.500592,0.223007,4
21.23,0.025306,1.246549,1.532875,2
22.71,0.004431,2.869051,5.213214,1
22.87,0.004574,3.897639,5.949891,1
21.68,0.004792,0.203823,0.312916,0
21.64,0.004564,0.129019,0.180909,0
22.46,0.006107,0.149594,0.262451,0
18.6,0.004623,0.232626,0.219241,0
24.43,0.005929,1.083617,0.18027,3
19.94,0.003784,0.188641,0.113791,0
26.1,0.017283,0.883178,0.189668,4
25.22,0.005418,0.875242,0.265218,3
20.79,0.031966,1.390724,1.841972,2
22.68,0.017249,0.576351,0.204909,4
23.08,0.02302,0.810959,0.222956,4
21.34,0.004543,2.062089,2.333046,1
